timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1710109674223,13320,RegistrarUsuario,200,OK,Micro_notifcaciones 1-204,text,true,,258,308,44,191,http://34.160.153.17/servicios/notificacion,,13320,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1950
1710109674185,13396,RegistrarUsuario,200,OK,Micro_notifcaciones 1-76,text,true,,258,308,43,189,http://34.160.153.17/servicios/notificacion,,13396,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,378
1710109674207,13381,RegistrarUsuario,200,OK,Micro_notifcaciones 1-161,text,true,,258,308,42,187,http://34.160.153.17/servicios/notificacion,,13381,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,627
1710109674207,13383,RegistrarUsuario,200,OK,Micro_notifcaciones 1-122,text,true,,258,308,41,186,http://34.160.153.17/servicios/notificacion,,13383,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,627
1710109674223,13415,RegistrarUsuario,200,OK,Micro_notifcaciones 1-207,text,true,,258,308,40,185,http://34.160.153.17/servicios/notificacion,,13415,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1950
1710109674219,13419,RegistrarUsuario,200,OK,Micro_notifcaciones 1-200,text,true,,258,308,40,185,http://34.160.153.17/servicios/notificacion,,13419,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1950
1710109674204,13519,RegistrarUsuario,200,OK,Micro_notifcaciones 1-164,text,true,,258,308,38,178,http://34.160.153.17/servicios/notificacion,,13519,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,623
1710109674220,13535,RegistrarUsuario,200,OK,Micro_notifcaciones 1-209,text,true,,258,308,37,176,http://34.160.153.17/servicios/notificacion,,13535,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1041
1710109674223,13548,RegistrarUsuario,200,OK,Micro_notifcaciones 1-220,text,true,,258,308,36,175,http://34.160.153.17/servicios/notificacion,,13548,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1047
1710109674219,13552,RegistrarUsuario,200,OK,Micro_notifcaciones 1-208,text,true,,258,308,36,175,http://34.160.153.17/servicios/notificacion,,13552,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1042
1710109674217,13558,RegistrarUsuario,200,OK,Micro_notifcaciones 1-192,text,true,,258,308,34,173,http://34.160.153.17/servicios/notificacion,,13558,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1918
1710109674225,13849,RegistrarUsuario,200,OK,Micro_notifcaciones 1-225,text,true,,258,308,33,164,http://34.160.153.17/servicios/notificacion,,13849,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1957
1710109674223,13953,RegistrarUsuario,200,OK,Micro_notifcaciones 1-213,text,true,,258,308,32,158,http://34.160.153.17/servicios/notificacion,,13953,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1959
1710109674206,14075,RegistrarUsuario,200,OK,Micro_notifcaciones 1-171,text,true,,258,308,31,155,http://34.160.153.17/servicios/notificacion,,14075,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,624
1710109674226,14226,RegistrarUsuario,200,OK,Micro_notifcaciones 1-232,text,true,,258,308,30,146,http://34.160.153.17/servicios/notificacion,,14226,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1957
1710109674205,14362,RegistrarUsuario,200,OK,Micro_notifcaciones 1-168,text,true,,258,308,29,142,http://34.160.153.17/servicios/notificacion,,14362,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,629
1710109674225,14640,RegistrarUsuario,200,OK,Micro_notifcaciones 1-228,text,true,,258,308,28,129,http://34.160.153.17/servicios/notificacion,,14640,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1962
1710109674225,14641,RegistrarUsuario,200,OK,Micro_notifcaciones 1-222,text,true,,258,308,27,128,http://34.160.153.17/servicios/notificacion,,14641,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1962
1710109674237,14959,RegistrarUsuario,200,OK,Micro_notifcaciones 1-247,text,true,,258,308,26,118,http://34.160.153.17/servicios/notificacion,,14959,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1956
1710109674236,15036,RegistrarUsuario,200,OK,Micro_notifcaciones 1-243,text,true,,258,308,25,114,http://34.160.153.17/servicios/notificacion,,15036,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1951
1710109674223,15074,RegistrarUsuario,200,OK,Micro_notifcaciones 1-218,text,true,,258,308,24,111,http://34.160.153.17/servicios/notificacion,,15074,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1962
1710109674238,15388,RegistrarUsuario,200,OK,Micro_notifcaciones 1-249,text,true,,258,308,23,100,http://34.160.153.17/servicios/notificacion,,15388,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1954
1710109674237,15820,RegistrarUsuario,200,OK,Micro_notifcaciones 1-246,text,true,,258,308,22,90,http://34.160.153.17/servicios/notificacion,,15820,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1960
1710109674237,15820,RegistrarUsuario,200,OK,Micro_notifcaciones 1-244,text,true,,258,308,22,90,http://34.160.153.17/servicios/notificacion,,15820,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,1958
